transaction_date,user_id,transaction_id,product_amount,payment_category,is_churned
2023-09-05,USER_07797,534fbd9e-494d-4e73-819a-47d8f8beb09d,9254.17,QRIS (Wallet-based),1
2023-09-05,USER_03907,21f6f00e-1880-4b70-93d7-23a0f683411d,1033.68,QRIS (Wallet-based),1
2023-09-05,USER_01658,027645a5-298b-47a3-a871-4a5efad427d7,5652.04,Non-QRIS (Cards),1
2023-09-05,USER_04724,e889545c-573c-4826-a359-af6976f5020f,6993.78,QRIS (Wallet-based),1
2023-09-06,USER_02766,f5878fd7-874e-453f-b794-21c4a94282d3,8134.71,Non-QRIS (Cards),1
2023-09-06,USER_03998,be7ffbf2-1ef7-46a0-9eff-d96f0e7d3130,2693.45,QRIS (Wallet-based),1
2023-09-06,USER_08369,21bcf7da-7279-40e4-9617-1dd0c56dc94b,936.51,Non-QRIS (Cards),0
2023-09-06,USER_00056,e5aef394-a89c-4bb2-86d6-36216c11ffa1,3513.90,Non-QRIS (Cards),1
2023-09-06,USER_02349,174b3750-b55f-4300-b74f-e86af83f2b1b,4792.41,Non-QRIS (Cards),1
2023-09-06,USER_00676,79183aa4-25a1-4aa4-9fee-fccde8b2089d,3228.53,QRIS (Wallet-based),0
2023-09-06,USER_02402,0268c0fe-ca11-493d-8efc-d43eb17ef519,8328.33,QRIS (Wallet-based),1
2023-09-06,USER_05241,d0ff80df-5061-4731-9c83-6c25ec28aff8,1709.78,QRIS (Bank-based),1
2023-09-06,USER_03498,8d30168e-dd21-43bc-8fcc-a69677a812be,2348.45,Non-QRIS (Cards),1
2023-09-06,USER_03413,08727b35-02d5-403e-b5dd-863663b8d71d,4571.47,Non-QRIS (Cards),1
2023-09-06,USER_00427,bbd67cbe-1e0c-4784-bdc4-ec00b91d9946,853.06,Non-QRIS (Cards),1
2023-09-06,USER_07915,f82c7cf2-3392-4be3-ac64-ef3597026b59,420.58,Non-QRIS (Cards),1
2023-09-07,USER_08975,c918f0d8-78dc-42c0-bc18-21133c2028f0,9922.47,QRIS (Wallet-based),1
2023-09-07,USER_08792,879b9f74-61f0-41a4-9597-691e0ec6c3f4,9345.97,QRIS (Wallet-based),0
2023-09-07,USER_09413,fab49177-e67b-4008-a2bb-faea35a646ea,2513.61,QRIS (Wallet-based),0
2023-09-07,USER_05151,10e41228-f19b-4516-9364-7f56992c368b,3679.27,QRIS (Bank-based),1
2023-09-07,USER_03461,9832bf65-26ce-4833-8ace-30f7bf6e1255,6824.58,Non-QRIS (Cards),1
2023-09-07,USER_09969,251740c7-faa4-4a35-b899-247f44d33e81,9637.20,QRIS (Wallet-based),1
2023-09-07,USER_02721,d6d447a5-2266-40e7-b3ba-b766c895984c,6163.63,QRIS (Wallet-based),1
2023-09-07,USER_04273,1876668a-99ef-4379-968c-ad36927f3738,1343.95,Non-QRIS (Cards),1
2023-09-07,USER_08680,85d75efc-2229-4e7a-aef6-a4fe6dd73280,1406.37,Non-QRIS (Cards),1
2023-09-07,USER_09953,0604871b-fa4a-47c7-99b9-08d6f0ca1694,4867.85,QRIS (Bank-based),1
2023-09-07,USER_03062,f510605e-7663-4601-8ee9-5ee49aa267c5,256.90,Non-QRIS (Cards),1
2023-09-07,USER_06999,89f39656-7aae-43a5-b67b-f2cbc8272960,2024.18,Non-QRIS (Cards),1
2023-09-07,USER_06474,f69667af-6d7b-4251-832b-4e687b743930,3442.47,QRIS (Wallet-based),0
2023-09-07,USER_03284,ae18b14f-7f34-488a-b547-4e583e0d8089,1842.26,QRIS (Wallet-based),1
2023-09-08,USER_09008,0d63a8fa-2456-4fd2-920d-97b531efec55,3638.28,Non-QRIS (Cards),1
2023-09-08,USER_09640,4bdf7bb6-1536-4d4f-8808-d6a36cbbe846,9392.97,Non-QRIS (Cards),0
2023-09-08,USER_08561,cc96ccf6-eedc-480b-aca5-95f406646720,9860.86,QRIS (Wallet-based),1
2023-09-08,USER_06026,04b7c50f-9b20-4049-9bb9-ab895e08922f,3102.92,QRIS (Bank-based),1
2023-09-08,USER_03949,e880f2e1-ae4b-45e1-b730-39c9a5b5e8b1,8895.22,Non-QRIS (Cards),1
2023-09-08,USER_05154,c897c3a0-e5ca-483b-8d25-aacbf608d485,5574.50,QRIS (Bank-based),1
2023-09-08,USER_08381,615ba245-a08b-446e-8335-491b677c14c0,898.46,QRIS (Wallet-based),1
2023-09-08,USER_00400,79bd0a18-b961-4219-9913-60e623a6fcc0,8120.55,Non-QRIS (Cards),0
2023-09-08,USER_06847,de9765f6-ca4e-4077-a01c-0cb8560af578,5577.20,QRIS (Bank-based),1
2023-09-08,USER_08542,b667dd27-bef3-4d5e-b039-638b2a490911,3572.19,QRIS (Bank-based),1
2023-09-08,USER_09488,636a14df-c044-47de-af38-ec9ada44c265,9374.25,QRIS (Wallet-based),1
2023-09-08,USER_00922,eaefaee6-803c-46c4-a902-071435cbbde7,8175.45,QRIS (Wallet-based),1
2023-09-09,USER_04607,e8c5627e-143e-4104-b1fa-989d0e73957c,1198.57,Non-QRIS (Cards),1
2023-09-09,USER_01456,f01c7592-cbec-4d4c-ab56-81e3988b35e4,6744.94,Non-QRIS (Cards),1
2023-09-09,USER_05910,458bc7cc-b587-4e75-9a08-cb34d864a8cb,1553.85,QRIS (Bank-based),0
2023-09-09,USER_00917,6be9e7c6-d1a7-4159-b593-4bb70b58ef58,5400.65,Non-QRIS (Cards),1
2023-09-09,USER_03296,3e00b5ca-7cc1-4644-9c8a-ab04554a5d6b,9029.37,QRIS (Bank-based),1
2023-09-09,USER_06600,e2024690-b3da-4ee3-949c-425bcf118d30,3152.06,QRIS (Wallet-based),1
2023-09-10,USER_05474,cf4ff96f-4a4f-4f56-a614-745ea4d420e3,8762.96,Non-QRIS (Cards),0
2023-09-10,USER_02147,de059321-5969-47fa-87b7-80fa8b42b1f5,5540.38,QRIS (Bank-based),1
2023-09-10,USER_07878,f0e55577-5c44-4302-b449-e683048c0933,9093.51,QRIS (Bank-based),1
2023-09-10,USER_05315,4f02e96d-b9bb-4b0c-9e79-36daf3821467,4142.15,QRIS (Wallet-based),1
2023-09-10,USER_03179,3cdc897e-ddf6-448f-afa1-a106f526c490,5648.03,QRIS (Bank-based),1
2023-09-10,USER_06659,7b441d9b-cd84-4f9c-8f93-c71648bfbff0,5584.34,Non-QRIS (Cards),1
2023-09-10,USER_08234,77ebd42c-3b8e-4406-ad65-090ecd8aedf5,6996.98,QRIS (Wallet-based),1
2023-09-10,USER_04984,a791fff7-25c9-472b-97ce-8588ade3253f,6089.30,Non-QRIS (Cards),1
2023-09-10,USER_01854,6677d860-3ef3-48cc-b211-ef0efe08969a,4992.53,QRIS (Wallet-based),1
2023-09-10,USER_09123,bc8742ee-d86f-4255-a386-18f370d99248,4534.19,QRIS (Bank-based),0
2023-09-10,USER_00747,91afdb1a-f84f-4408-b21f-41553f4453da,1316.68,QRIS (Wallet-based),1
2023-09-10,USER_02494,7a33759c-d23d-4481-b987-38e3e4481483,4807.10,QRIS (Wallet-based),1
2023-09-10,USER_01784,3469569a-5b4f-426d-8de0-594429990fce,6508.33,Non-QRIS (Cards),0
2023-09-11,USER_00108,3af1d130-6e84-42aa-b4eb-63cd6ea33f6a,5449.70,QRIS (Bank-based),1
2023-09-11,USER_09183,03b2270f-4e34-4685-900b-15e1759aab18,9739.50,QRIS (Bank-based),1
2023-09-11,USER_04936,25a3640a-36f1-4cf4-b425-0ebd657c37ae,3132.57,Non-QRIS (Cards),1
2023-09-11,USER_07078,608b3f4f-4e6d-461b-b096-cc1573c35370,2466.42,Non-QRIS (Cards),1
2023-09-11,USER_08919,65e19f0d-d079-46df-bde6-f6d844aeed87,2232.24,QRIS (Wallet-based),1
2023-09-11,USER_01306,154303a7-8d1a-4692-a429-b09bb6b52dd6,1741.88,QRIS (Wallet-based),1
2023-09-11,USER_09911,59210fcf-9376-4c4e-9373-8ad80ff70a9a,6953.77,QRIS (Bank-based),1
2023-09-12,USER_07640,68946e80-92e7-4a93-a9a7-5eb69ce9b23c,4740.23,QRIS (Wallet-based),1
2023-09-12,USER_04981,ed4726e9-df52-4b46-b49d-ca37db701db2,3673.50,Non-QRIS (Cards),1
2023-09-12,USER_00778,5fe7adf4-49f1-4924-8ddf-e7146237eb44,2843.19,Non-QRIS (Cards),1
2023-09-12,USER_09711,aa7e8462-de4f-470d-885d-4da179146402,5930.23,QRIS (Wallet-based),1
2023-09-12,USER_00326,afd33884-7710-49dd-9614-94183349e924,6599.62,QRIS (Bank-based),1
2023-09-12,USER_09742,44fedfd8-fb02-40b4-bdbf-63edb858fa54,6324.41,QRIS (Bank-based),1
2023-09-12,USER_02432,34d1ff76-d979-4ed1-acad-dc791435f848,6810.18,Non-QRIS (Cards),1
2023-09-12,USER_08199,605a199d-a832-465b-a400-e6b5437648bc,8123.20,QRIS (Bank-based),1
2023-09-12,USER_00242,7a1809cf-d416-489b-9971-85caac4783c9,2151.26,QRIS (Bank-based),1
2023-09-12,USER_02621,0f16a234-fed7-4a00-b4a2-d6ca774e56c3,2662.31,QRIS (Wallet-based),1
2023-09-12,USER_08067,1aaae43c-bae9-4116-9353-b4deb67213a6,2962.48,QRIS (Wallet-based),0
2023-09-12,USER_09889,ce44129c-6d27-4741-b5e0-54fb92a6ab6f,1884.10,Non-QRIS (Cards),1
2023-09-12,USER_04443,6dbfa698-3f00-4983-8856-9bc2500974d2,5794.10,QRIS (Bank-based),1
2023-09-12,USER_02737,09925b6e-2128-490d-8c5a-d9730eb37b19,9596.95,QRIS (Wallet-based),1
2023-09-12,USER_03856,285097f5-0d74-48d2-aa0b-a275fe8efba8,7615.05,QRIS (Bank-based),1
2023-09-12,USER_03347,ff0018cd-cce3-4b8e-a9d2-0d49f677fd33,6584.41,Non-QRIS (Cards),1
2023-09-12,USER_06144,d3359a12-7aea-495e-aed8-be07989ba5db,5883.99,Non-QRIS (Cards),1
2023-09-12,USER_06735,48d5dbfc-5e5f-4710-bedb-651e14181fc9,3997.82,Non-QRIS (Cards),1
2023-09-12,USER_07707,3935b0cd-906c-4268-998a-cb1c3f786916,402.59,Non-QRIS (Cards),1
2023-09-12,USER_00644,eb09bbc9-d06b-4f78-9ab0-512e9b47be02,7260.05,Non-QRIS (Cards),1
2023-09-12,USER_08775,2396812d-d9a5-46ab-9637-53fdd90c25a2,5618.60,QRIS (Wallet-based),0
2023-09-12,USER_02748,e0008ccf-95ee-4564-b40c-54d29b5802de,5287.95,QRIS (Wallet-based),0
2023-09-13,USER_02713,c889e6d8-16ba-484b-923a-f5057514731d,2541.05,Non-QRIS (Cards),1
2023-09-13,USER_05744,a620597d-7d1f-439f-84f1-d9ffc80095d6,8669.17,QRIS (Wallet-based),0
2023-09-13,USER_06734,6dc80e66-5aa2-4791-a893-0b56a64668ca,9815.73,QRIS (Bank-based),0
2023-09-13,USER_08129,239e2872-f7c3-4e0f-9ab0-30e3f0d3f54f,4666.76,QRIS (Bank-based),0
2023-09-13,USER_02414,90e06d96-7fca-4d6f-b69b-4ff249253c2a,382.43,Non-QRIS (Cards),0
2023-09-13,USER_08898,aa8d45fb-7d8c-40c9-a607-7ce95028acc9,7103.26,QRIS (Wallet-based),1
2023-09-13,USER_07051,d54c1122-215f-4519-85c7-d66d612474e4,4445.95,Non-QRIS (Cards),0
2023-09-13,USER_08196,48a3a5f0-5683-4fa3-8e00-a49b04a52840,2780.17,Non-QRIS (Cards),1
2023-09-13,USER_02163,1645c09f-3676-44af-b4cf-4f639f51e8fe,673.10,Non-QRIS (Cards),1
2023-09-13,USER_02417,c3d07e21-98c8-4c84-a502-f9bf94e1c077,9405.49,Non-QRIS (Cards),1
2023-09-13,USER_09521,5e81c014-c552-46df-8587-c1fb7aa40577,9017.49,Non-QRIS (Cards),1
2023-09-14,USER_03666,a1824b8f-6e6e-414c-b084-584efc71b702,3803.65,Non-QRIS (Cards),1
2023-09-14,USER_04488,65c38db0-399d-48c5-90a2-95ba3f1881b5,1930.70,QRIS (Wallet-based),0
2023-09-14,USER_08442,e9468fc6-f3ed-49cb-982c-a968394d07f0,6166.77,QRIS (Wallet-based),1
2023-09-14,USER_05836,b1bfe534-fb6e-4e17-9b2a-7ce1db941b2d,3598.00,Non-QRIS (Cards),1
2023-09-14,USER_02809,80a8d80c-6803-4870-8f3f-98d79001c6d7,2070.92,QRIS (Bank-based),0
2023-09-14,USER_08127,e36cf40e-64ff-4441-a9d5-dc49dea026f1,6537.79,QRIS (Bank-based),0
2023-09-14,USER_02847,a7f3ceea-5cb5-4d08-b6e3-c5560f0b9e97,3623.03,QRIS (Bank-based),1
2023-09-14,USER_01038,e891efe4-3e19-40a4-a756-e79f7fd472eb,1291.27,Non-QRIS (Cards),0
2023-09-14,USER_06610,82cc5bbc-cb01-442a-a388-89ce22ae41a7,9073.58,QRIS (Wallet-based),0
2023-09-14,USER_04050,97c041ca-d282-4795-b639-e508e8cf5854,3650.72,Non-QRIS (Cards),1
2023-09-14,USER_00394,48283105-e1ba-49dc-9204-a7ec09c5052f,960.14,QRIS (Wallet-based),1
2023-09-14,USER_08128,682722b1-5944-42c1-a0d6-cb5635092f12,3054.31,Non-QRIS (Cards),1
2023-09-14,USER_08366,79b43c67-e180-44f7-bbfe-fad38963e334,1957.32,QRIS (Bank-based),1
2023-09-14,USER_07001,5524d2ae-2652-4d41-afc2-a847c8919a1c,4053.87,QRIS (Wallet-based),1
2023-09-14,USER_00788,9823e18c-b4ca-4898-a967-3759ef3bd992,9882.48,QRIS (Wallet-based),0
2023-09-14,USER_00387,aa7355fe-fb1e-4560-b254-918c9aee340b,4220.89,Non-QRIS (Cards),1
2023-09-14,USER_03053,5fec1588-ae47-4e39-8c8e-f3dbf3d89d74,3831.32,QRIS (Wallet-based),0
2023-09-15,USER_06171,f133f4c3-361c-4d96-9699-443f4d489f38,4874.87,Non-QRIS (Cards),1
2023-09-15,USER_04843,b5e30ac9-c65f-49ba-8849-baf9ce1129b3,2199.81,QRIS (Bank-based),1
2023-09-15,USER_06243,c34363ba-1523-4011-ae82-47232de34e08,3686.71,QRIS (Wallet-based),1
2023-09-15,USER_06832,7beb37cd-a071-4507-9f27-f2c6fb19b9dd,1476.73,QRIS (Wallet-based),1
2023-09-15,USER_06352,6e65b8b0-4cfb-48c0-9aae-3a9e8ec59087,5060.36,Non-QRIS (Cards),1
2023-09-15,USER_09538,d64c272e-ca1f-4b5f-9190-033ec82eb91a,3327.75,QRIS (Bank-based),1
2023-09-15,USER_06453,51810398-24bd-4a94-a7d3-eeead4c089d9,3768.06,QRIS (Wallet-based),0
2023-09-15,USER_00373,449db251-54a9-482e-a85f-b8d081cb72f2,9952.88,QRIS (Bank-based),1
2023-09-15,USER_00926,a1fc2c2e-82cd-463b-b28c-4806b1520c58,6034.05,QRIS (Wallet-based),1
2023-09-15,USER_07860,764d18b4-4421-40a3-a154-b297327fc5fe,5040.32,QRIS (Wallet-based),1
2023-09-16,USER_00789,14eb6049-17a2-4943-8354-6eef5014381f,8484.46,Non-QRIS (Cards),1
2023-09-16,USER_05480,a3d52abf-5000-48c0-a0ff-aca7d287d93e,7092.48,Non-QRIS (Cards),0
2023-09-16,USER_02316,d214e05f-3947-42d9-8085-25e1ff1ea857,4387.71,Non-QRIS (Cards),1
2023-09-16,USER_09204,571c9c24-f682-4fb0-873b-1ef1b06d64a4,5775.53,QRIS (Wallet-based),1
2023-09-16,USER_05813,127fcffb-123b-4667-8ccd-155a5fa96bf3,158.17,QRIS (Bank-based),1
2023-09-16,USER_03578,7164a623-7d3d-4dd8-9aef-69818f863354,1137.97,QRIS (Wallet-based),1
2023-09-16,USER_03310,ca5b4bdd-4344-4d82-bb79-cc79646cc22b,603.83,QRIS (Wallet-based),1
2023-09-16,USER_06891,fc3498df-db42-4645-8551-4cea0d8ddfde,320.89,Non-QRIS (Cards),1
2023-09-16,USER_01081,9fdeac65-9e73-462b-880a-98d1274019c8,8363.57,Non-QRIS (Cards),1
2023-09-16,USER_07513,8db2ce63-6528-415a-a1cc-1581a3388ba1,3905.05,QRIS (Wallet-based),1
2023-09-16,USER_04754,c7480c4e-c8b9-481d-8c3d-e4267c5c0533,5060.74,QRIS (Wallet-based),1
2023-09-16,USER_09794,fb5cf9b6-0576-477d-91ca-88cb8e51e3f0,4555.47,Non-QRIS (Cards),1
2023-09-16,USER_06161,eceaae6a-f798-42ab-acff-eb81ccdf1ee9,3286.54,QRIS (Wallet-based),1
2023-09-16,USER_04601,2915bc8a-dd57-47d5-bbb9-f8dea49f062c,252.02,Non-QRIS (Cards),1
2023-09-16,USER_03936,f1244151-f315-48c6-91c2-6e29fe94954d,4995.58,QRIS (Bank-based),1
2023-09-16,USER_06480,7c0af7cb-dec2-4c52-82b9-fcc46f0f4f3b,3744.66,Non-QRIS (Cards),1
2023-09-17,USER_00257,eedbcd47-6368-433b-a71c-63484540edaa,907.07,Non-QRIS (Cards),1
2023-09-17,USER_05351,b941b10e-502e-4fdc-be0c-06fc084f4d94,2387.88,Non-QRIS (Cards),0
2023-09-17,USER_07068,46c05575-01c8-4c4a-a368-0ef331d330d6,8855.04,QRIS (Wallet-based),1
2023-09-17,USER_08989,6a207895-38bc-41d9-b2b5-48674247e183,1317.00,QRIS (Wallet-based),1
2023-09-17,USER_09015,c6c04ffc-9991-4052-b138-6eb0d7913980,9712.01,Non-QRIS (Cards),1
2023-09-17,USER_01749,2d6f2ca8-ae15-4f40-ad4a-2cb917fbfe79,694.38,Non-QRIS (Cards),1
2023-09-17,USER_01505,8d5ff068-e966-4aa5-8945-867a099e32c2,5291.45,Non-QRIS (Cards),1
2023-09-17,USER_05752,af9402a6-b4a5-418e-a953-967dd57c846e,1709.11,Non-QRIS (Cards),1
2023-09-17,USER_08811,1fe20784-a113-4343-aa20-6228340f4eff,2435.87,Non-QRIS (Cards),1
2023-09-17,USER_03874,8c4c95f8-beb1-4e3e-aeb3-4b0819737ff0,7602.76,QRIS (Bank-based),1
2023-09-17,USER_05381,31e8ebfa-7dca-4130-bfdf-e914b0e9c49e,7256.41,Non-QRIS (Cards),0
2023-09-17,USER_09135,8231025f-0c3a-4c16-9850-31f95759d5a3,1348.84,QRIS (Wallet-based),1
2023-09-17,USER_01085,7871a310-acbe-4168-9e35-8dc8f0d61e5a,1139.75,Non-QRIS (Cards),1
2023-09-17,USER_03588,aa38bcc0-2be8-4537-b64c-adc01c47fc7b,7151.28,QRIS (Bank-based),1
2023-09-17,USER_05937,18c96a71-b0c2-4383-b400-d862ddd59b59,8968.63,QRIS (Bank-based),1
2023-09-17,USER_01647,62680a87-3330-4f3d-b0b0-06270c5b2515,6936.98,Non-QRIS (Cards),1
2023-09-17,USER_06024,292b2491-b5aa-41d5-9062-dafbc373c9eb,2536.14,QRIS (Wallet-based),1
2023-09-17,USER_02879,23c51edd-9b0d-43ad-9a9d-86bc2573c6af,3455.90,Non-QRIS (Cards),1
2023-09-17,USER_00246,537b0b02-08bf-4803-afc3-6e9807e731bb,4317.53,Non-QRIS (Cards),1
2023-09-18,USER_05144,61dc2302-6f64-4be0-86bc-c0cb7306a511,6608.95,QRIS (Wallet-based),1
2023-09-18,USER_03888,21f58dc1-a3d7-4908-a39c-414159c98fc6,8155.39,QRIS (Bank-based),0
2023-09-18,USER_05088,bc73be1b-de55-436d-9485-805be50a4ac8,4473.69,QRIS (Bank-based),0
2023-09-18,USER_08925,53ab9343-148b-4d05-8912-f82c9cd097ef,3079.35,Non-QRIS (Cards),1
2023-09-18,USER_01238,2fa1e8af-96ce-4e5a-8e7e-be7579607cb3,1363.75,Non-QRIS (Cards),1
2023-09-18,USER_06736,266cc2c4-00fd-43ba-b892-37f405ded289,10.09,Non-QRIS (Cards),1
2023-09-18,USER_01804,6437a33d-5a38-4985-b1db-31232a7ce3bd,2787.76,Non-QRIS (Cards),1
2023-09-18,USER_05907,716e5593-5765-4f48-82ea-7f32c6888d47,3576.38,QRIS (Bank-based),0
2023-09-18,USER_07178,d3e975c3-12de-4c65-b6ff-54741a0c1085,8295.75,QRIS (Wallet-based),1
2023-09-18,USER_01078,cb4ca976-9899-4b91-a8cf-022bb320de9b,9818.35,Non-QRIS (Cards),1
2023-09-18,USER_07140,4b580f77-042f-4dfa-b48a-8daef92f0c4d,4367.73,Non-QRIS (Cards),1
2023-09-18,USER_06370,47b49880-dc6a-4cba-b680-062f5c8bdf1a,5294.92,Non-QRIS (Cards),0
2023-09-18,USER_07049,6593562b-569d-423e-902b-1d7ec30d22b2,6807.41,QRIS (Wallet-based),0
2023-09-18,USER_07233,2b54be8d-158a-41a8-97e4-ae29a6e2b376,6499.04,QRIS (Wallet-based),1
2023-09-19,USER_01747,37cfd13f-1e48-480e-b07c-e61a883b1120,3512.44,QRIS (Wallet-based),1
2023-09-19,USER_00830,a1c36686-7459-4b3b-ac5e-5da4a3207d16,8644.74,Non-QRIS (Cards),1
2023-09-19,USER_03942,90dc5e46-5387-4274-bbd8-9d57b888612d,1714.62,Non-QRIS (Cards),0
2023-09-19,USER_00900,195e6d14-c85a-4046-bc4e-7612b450631d,3771.43,Non-QRIS (Cards),1
2023-09-19,USER_08166,1e384177-9910-496e-898f-d2ec8f35ff76,2764.94,Non-QRIS (Cards),1
2023-09-19,USER_09525,7632463d-162b-44c4-bc19-cd60b04d9775,2355.03,QRIS (Wallet-based),1
2023-09-19,USER_01245,14018770-7cf3-4048-b784-3fe3ed908fcb,412.96,QRIS (Wallet-based),0
2023-09-19,USER_00026,55398ac3-ee6f-4297-a804-a146d292abc6,4519.11,Non-QRIS (Cards),1
2023-09-19,USER_06511,7e4e4ff8-ccfb-40f2-aff3-5b2d6f2cd4f8,2652.52,QRIS (Wallet-based),1
2023-09-19,USER_04114,7366a9b7-d780-4094-9bc8-47503630c155,3247.97,Non-QRIS (Cards),0
2023-09-19,USER_03761,f1aa3905-c63b-4a28-a2a2-dd77908a475a,9008.94,QRIS (Wallet-based),1
2023-09-19,USER_00838,5c6c42df-5966-42d1-967f-66778119347c,9156.22,QRIS (Wallet-based),1
2023-09-19,USER_01638,f82cf3b8-cf05-418b-9776-27b036614ad1,2457.12,Non-QRIS (Cards),1
2023-09-19,USER_07926,49357e3b-e0f1-4dcd-97a5-6c97bb2a95ff,1155.75,QRIS (Bank-based),1
2023-09-19,USER_00916,9059e97a-61aa-456d-ad56-4b24a38da724,6518.27,QRIS (Wallet-based),1
2023-09-20,USER_03884,6c8314c5-d3cc-4759-92ce-6726564dc0bc,6194.97,QRIS (Bank-based),1
2023-09-20,USER_08676,8c61c983-fde7-4616-a0d4-b76907649666,44.43,QRIS (Wallet-based),1
2023-09-20,USER_04167,7cc82e52-52e1-4051-9451-d7ae9adfd66b,2895.36,Non-QRIS (Cards),1
2023-09-20,USER_02305,06180e88-abe2-4dc1-96cf-4a39fa9f6170,1773.25,Non-QRIS (Cards),1
2023-09-20,USER_00838,1a532b26-610e-4577-8a9c-bedeea4a2df1,3135.95,Non-QRIS (Cards),1
2023-09-20,USER_06800,0d3fb579-e2ae-4dba-afd4-4c108cd53bec,7415.59,Non-QRIS (Cards),1
2023-09-20,USER_07004,4156b0c0-8240-447c-9fe7-d1474f65c2e7,6247.69,QRIS (Wallet-based),1
2023-09-20,USER_01018,18d31cc1-f567-4be5-af43-bd7942aef260,4732.76,QRIS (Wallet-based),0
2023-09-20,USER_03901,890dada3-04ff-46c9-a87b-36e18547d90a,7074.53,Non-QRIS (Cards),1
2023-09-20,USER_01000,45950386-2589-44de-87bf-ff79a7d17b4b,7166.43,QRIS (Wallet-based),1
2023-09-20,USER_05089,6e9ce1fb-6c78-4d69-828a-8b6974e83bd3,7546.00,Non-QRIS (Cards),1
2023-09-20,USER_00680,4ebc414e-963f-4fc7-bfa0-16b77a95daf7,2775.30,QRIS (Bank-based),1
2023-09-20,USER_00708,ec71bf74-fe7f-46a2-baa4-938176bcd59b,2258.97,Non-QRIS (Cards),0
2023-09-21,USER_05885,b87e74b3-2285-4f13-8cf5-d589c03d4214,1831.10,QRIS (Wallet-based),1
2023-09-21,USER_04537,4dd59f12-886a-422b-a194-7c6f80f38186,6824.01,QRIS (Wallet-based),1
2023-09-21,USER_05961,dde14386-84a5-4ff0-a07e-ccaef33294a9,153.14,Non-QRIS (Cards),1
2023-09-21,USER_02040,b0e2fd3c-f45c-4fdf-9335-8a443bf41f16,8593.08,Non-QRIS (Cards),1
2023-09-21,USER_06256,e6c703a4-4696-44c0-9d18-bfa0104c283c,1369.03,Non-QRIS (Cards),1
2023-09-21,USER_02800,59e758b7-f48e-4924-a2de-ca1ff4311021,8392.30,QRIS (Wallet-based),1
2023-09-21,USER_07387,4daafa2e-9f4f-4694-a2d8-77eedcc9bd8b,1637.09,QRIS (Bank-based),1
2023-09-21,USER_09515,ba69de5c-f0a2-4d48-9027-4c90e9fbe1ec,4367.71,QRIS (Wallet-based),1
2023-09-21,USER_02163,d5decdb6-cd9b-4e1d-a5cd-3e4c60233297,4418.83,Non-QRIS (Cards),1
2023-09-21,USER_02374,f051bc49-ff14-4301-b959-73f9eacf03a9,268.75,QRIS (Bank-based),1
2023-09-21,USER_02622,d64367d7-a6e2-432d-b8a7-c4acf6c4356f,1794.75,Non-QRIS (Cards),1
2023-09-21,USER_03044,e6966fe8-3951-479e-93e0-743a861e3156,7382.21,Non-QRIS (Cards),1
2023-09-21,USER_02817,ccb2085b-4d4d-4ad3-aef2-0602e0abb6ba,4155.44,Non-QRIS (Cards),1
2023-09-21,USER_02858,31f303dc-4423-4348-9846-59e4bb1ea9d4,404.28,QRIS (Wallet-based),1
2023-09-21,USER_06992,5c13757a-d832-4ab9-8ce5-1891d0dd2c3c,7213.29,QRIS (Wallet-based),1
2023-09-21,USER_00741,4dc553e8-c20f-4ea9-8138-db4bc61ab28a,2145.74,QRIS (Wallet-based),1
2023-09-21,USER_03435,7cfb8ffd-a45c-4150-a46b-b7b89b47c2cc,4054.27,Non-QRIS (Cards),1
2023-09-21,USER_09413,428f6951-12e9-4819-b300-b3ba813935a0,7854.31,Non-QRIS (Cards),0
2023-09-22,USER_09805,5e5c9044-f732-4f2f-b3cc-050924e628c2,9815.22,QRIS (Bank-based),1
2023-09-22,USER_03571,1d4bae2e-a1ff-4c22-bea2-fbd543d22954,7959.83,Non-QRIS (Cards),1
2023-09-22,USER_06834,5866951f-4e74-4674-bdc3-481db64975a7,6661.07,Non-QRIS (Cards),1
2023-09-22,USER_04650,90df37ba-951f-4a99-afed-e044558ee80f,6155.17,QRIS (Wallet-based),1
2023-09-22,USER_07211,ca1dcf51-82af-49d9-b5e9-2b9041e4dc07,9728.40,QRIS (Wallet-based),1
2023-09-22,USER_00136,3538b688-cdfd-414c-9f25-0eece6d263c3,1266.93,QRIS (Wallet-based),1
2023-09-22,USER_05174,de86f9f1-445a-4dde-aabd-deef2df138aa,7262.11,QRIS (Bank-based),1
2023-09-22,USER_03191,5445f5d0-763b-4876-b6ee-99eedb4383a3,3885.43,QRIS (Wallet-based),1
2023-09-22,USER_05081,b07f9bad-08a0-4f10-a114-f749c1974a15,4890.97,Non-QRIS (Cards),1
2023-09-22,USER_01983,ec93087e-229b-4dab-986a-7cba67652af9,1796.55,QRIS (Wallet-based),1
2023-09-22,USER_00051,548404af-954c-4c28-847d-2d27efb4eec1,1189.79,Non-QRIS (Cards),1
2023-09-22,USER_05960,ac5620de-5dc2-49e7-b352-66e9db79dcc6,5116.96,QRIS (Wallet-based),0
2023-09-22,USER_05578,993485e0-ea9c-4038-935e-a5cc1edb6016,3572.09,QRIS (Wallet-based),1
2023-09-22,USER_08883,0a61ca25-443e-41a7-8a5d-bd0a6812a430,1984.86,QRIS (Wallet-based),1
2023-09-22,USER_07311,ea100308-7829-4338-ac2a-fa2668e8bc44,1385.33,Non-QRIS (Cards),1
